1727	0	0	1	1	0	0	0	0	1	2	0	0	0	0	0
1728	3	1	2	.	0	.	1	0	0	1	1	1	1	3	2
1729	3	3	0	.	0	0	3	3	0	.	.	0	.	.	.
1730	3	2	3	.	.	2	2	2	2	1	3	4	3	3	4
1731	4	2	2	1	2	2	4	4	2	4	2	4	3	4	3
1732	3	2	2	1	.	.	2	4	1	1	2	3	2	2	3
1733	3	4	0	1	.	.	0	3	0	4	2	4	4	3	4
1734	1	0	2	1	.	.	3	2	2	1	1	3	2	3	3
1735	.	0	2	.	0	.	2	1	3	0	.	2	0	1	1
1736	.	.	1	.	.	.	1	2	.	0	.	2	1	2	2
1737	1	0	0	1	0	0	3	2	0	0	0	2	2	1	4
1738	1	0	1	1	0	1	1	1	0	2	1	3	0	0	1
1739	1	0	0	1	.	0	2	1	.	1	0	2	1	1	1
1740	1	4	2	1	0	0	1	0	0	2	1	0	1	0	1
1741	0	0	1	1	0	0	2	1	1	2	0	.	1	1	3
1742	0	0	1	1	0	0	1	0	1	3	0	1	1	2	0
1743	1	0	1	0	0	.	1	0	1	1	0	2	0	2	2
1744	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0
1745	.	.	.	0	.	.	.	1	0	.	.	.	.	.	.
1746	.	1	0	0	.	.	1	1	0	2	0	2	0	2	2
1747	0	0	0	0	0	.	1	1	0	1	1	1	1	1	0
1748	1	0	1	.	.	.	2	2	2	2	2	2	2	2	2
1749	4	2	4	2	2	.	.	4	3	4	.	4	.	.	4
1750	0	0	1	1	0	.	2	0	0	2	0	2	2	2	3
1751	1	1	3	1	0	1	2	1	1	1	2	4	1	2	1
1752	0	4	1	2	0	0	2	1	0	0	0	0	0	0	0
1753	2	3	1	1	1	.	2	1	1	2	1	2	2	2	2
1754	0	0	0	1	0	0	2	1	1	2	0	0	0	0	2
1755	1	2	3	.	0	.	2	2	2	2	1	2	4	3	3
1756	0	0	0	0	0	.	0	0	0	3	1	1	2	2	1
1757	0	3	0	1	0	.	2	2	1	1	0	2	3	2	1
1758	4	4	0	2	.	.	.	.	3	4	2	1	.	.	4
1759	3	1	1	2	0	.	1	1	0	2	1	1	0	0	1
1760	2	3	2	0	2	1	1	3	1	3	.	2	1	1	3
1761	1	3	2	0	0	.	2	2	3	2	2	4	0	3	4
1762	1	0	1	2	0	0	2	0	0	2	2	2	1	1	4
1763	0	0	0	.	0	0	1	0	0	2	2	0	0	0	4
1764	2	3	2	2	0	1	2	3	3	3	2	2	2	2	2
1765	2	1	2	1	1	.	1	0	.	3	.	1	.	1	.
1766	3	3	3	0	1	1	3	3	2	2	3	3	2	3	3
1767	2	3	0	2	.	.	0	1	.	0	2	1	1	1	3
1768	3	2	2	2	1	1	2	3	2	2	2	3	2	2	3
1769	4	4	4	2	1	2	3	4	1	4	4	4	4	4	4
1770	2	.	2	1	.	.	2	3	2	3	1	3	3	3	2
1771	3	4	3	1	.	1	1	3	.	3	.	.	.	.	.
1772	3	2	3	2	0	0	2	2	2	2	2	2	2	3	3
1773	2	1	3	1	1	1	4	2	0	3	3	3	3	2	4
1774	2	3	2	1	0	0	2	1	0	3	2	0	3	3	4
1775	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3
1776	2	2	2	0	1	1	2	2	0	3	2	2	2	2	2
1777	3	0	4	0	0	0	2	2	1	3	0	3	3	3	3
1778	3	3	3	1	1	1	2	3	2	3	3	3	3	3	3
1779	3	2	3	1	0	0	2	3	1	3	2	2	3	2	2
1780	2	2	2	1	1	1	2	2	0	2	2	2	2	2	2
1781	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1782	3	2	3	.	.	.	3	2	1	3	2	3	3	2	3
1783	4	1	3	.	.	0	0	0	1	2	2	3	1	1	0
1784	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2
1785	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1786	.	2	0	0	0	0	0	0	0	0	0	0	0	0	2
1787	1	1	1	0	.	0	1	1	0	2	2	1	1	1	1
1788	4	2	4	1	1	.	3	2	2	2	3	3	2	2	3
1789	4	2	3	1	0	.	2	3	2	4	4	4	4	4	4
1790	2	2	3	2	1	.	2	2	.	0	.	2	.	.	.
1791	4	0	2	0	0	.	1	1	1	3	4	2	2	1	2
1792	2	2	3	1	1	.	3	3	3	3	.	4	2	2	3
1793	4	4	3	2	2	2	4	4	3	4	4	4	3	3	3
1794	0	0	2	0	0	1	0	1	0	2	1	2	2	2	2
1795	3	2	1	2	0	2	.	4	1	3	3	1	4	2	1
1796	0	0	0	0	0	.	1	0	0	2	4	0	0	0	4
1797	3	3	3	1	0	0	2	2	2	4	0	1	2	2	2
1798	4	.	2	1	.	.	.	2	2	4	3	3	3	3	3
1799	2	0	1	0	0	0	2	1	0	3	0	1	0	1	2
1800	4	4	0	1	.	.	4	4	2	3	4	0	2	2	2
1801	4	3	4	1	0	0	1	2	0	4	3	3	2	2	2
1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1803	3	2	3	1	1	0	3	2	1	4	3	4	2	3	3
1804	4	4	4	2	2	2	2	3	3	4	4	3	3	3	4
1805	4	4	3	1	0	0	0	0	0	3	0	1	.	.	.
1806	2	2	2	1	0	1	1	0	1	4	2	.	4	2	3
1807	.	.	4	2	.	0	.	.	.	.	.	.	.	.	.
1808	3	2	3	1	1	.	2	2	.	3	3	2	2	3	.
1809	4	2	4	1	0	2	1	3	2	2	4	4	4	4	3
1810	4	0	2	1	0	.	1	2	0	3	1	2	1	1	1
1811	4	3	4	2	.	0	3	2	2	3	3	3	3	3	4
1812	3	2	1	0	0	.	1	3	1	2	1	3	1	3	2
1813	2	2	0	2	1	.	4	0	3	1	3	0	1	0	4
1814	4	4	3	1	0	0	1	0	1	3	3	1	1	1	4
1815	3	2	4	2	2	.	3	2	3	3	3	4	3	3	4
1816	3	0	3	1	.	.	2	3	3	3	3	3	3	3	3
1817	4	2	2	1	0	2	3	4	0	3	3	1	2	2	3
1818	2	0	3	.	.	.	3	0	.	3	.	.	0	.	.
1819	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0
1820	3	0	2	1	0	.	1	2	.	2	.	3	1	2	2
1821	2	2	3	0	.	1	3	2	1	3	3	4	3	4	3
1822	3	0	4	0	0	0	1	2	0	4	1	2	2	2	4
1823	3	2	2	1	0	.	2	3	2	3	2	3	3	3	4
1824	2	2	2	1	1	2	2	2	1	1	2	2	2	2	2
1825	3	0	1	0	.	.	3	2	0	4	2	3	2	2	3
1826	1	2	3	.	0	.	3	3	3	4	3	1	3	2	2
1827	2	0	3	1	1	1	1	0	2	4	3	0	2	1	3
1828	0	2	0	1	0	0	0	1	0	4	0	0	2	0	4
1829	0	1	2	1	0	0	0	0	1	2	0	0	0	0	2
1830	2	4	2	2	1	2	0	2	.	4	4	.	3	2	3
1831	.	.	.	0	0	.	.	.	0	.	.	.	.	.	.
1832	4	0	2	0	0	.	1	2	0	3	0	2	0	1	0
1833	.	0	1	1	.	.	.	.	.	4	2	3	4	3	4
1834	2	2	2	.	0	.	0	2	3	2	4	0	.	.	.
1835	2	2	2	1	0	1	3	3	1	4	3	3	2	2	3
1836	4	3	2	1	.	2	2	3	2	4	4	4	2	2	2
1837	1	2	1	0	0	.	2	1	0	4	2	1	2	2	3
1838	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
1839	0	0	2	1	.	1	1	0	0	3	1	1	2	0	2
1840	3	0	2	0	0	0	2	1	1	3	2	1	1	1	3
1841	4	4	4	1	1	1	2	2	0	0	0	0	2	2	2
1842	2	2	.	1	1	1	3	3	3	4	0	2	2	2	2
1843	3	.	1	1	1	1	0	0	3	.	.	1	.	.	.
1844	3	1	3	1	1	.	2	2	2	4	3	2	2	1	2
1845	2	1	1	1	0	0	1	1	1	.	.	3	3	3	3
1846	4	2	2	1	0	0	2	2	0	4	3	2	1	1	4
1847	1	2	.	0	0	.	1	0	1	2	1	.	2	3	1
1848	3	0	3	1	.	.	1	3	1	4	3	2	3	2	1
1849	4	1	2	0	.	2	1	3	0	.	.	2	2	2	4
1850	4	3	2	.	.	.	3	3	2	4	3	3	2	2	.
1851	2	1	1	1	1	1	2	2	0	4	4	2	.	.	.
1852	3	1	2	0	0	1	1	2	1	3	.	1	2	.	3
1853	4	2	2	1	0	.	1	0	0	2	1	2	1	2	.
1854	3	0	2	0	1	0	0	0	2	1	2	0	2	2	0
1855	4	0	3	1	.	2	2	2	0	4	.	1	2	0	2
1856	2	2	3	1	.	.	1	3	.	2	3	3	2	2	4
1857	.	.	.	1	0	.	3	.	.	.	.	1	2	2	2
1858	4	4	4	2	2	2	4	4	3	4	4	4	4	4	4
1859	0	0	3	1	0	2	3	4	2	4	0	4	3	4	4
1860	4	0	4	1	.	.	2	2	0	1	4	3	2	1	4
1861	1	1	2	0	0	.	2	2	2	2	3	2	.	2	2
1862	4	3	2	1	.	2	2	2	1	2	3	2	2	3	4
1863	.	.	3	2	2	2	2	2	2	3	.	0	4	4	4
1864	2	3	2	1	.	.	2	1	.	4	3	2	2	2	2
1865	3	2	2	1	.	.	2	3	1	.	.	2	2	2	2
1866	0	0	1	0	0	0	1	1	0	2	1	2	1	1	1
1867	4	3	2	2	1	1	3	4	3	4	4	3	4	3	2
1868	3	1	2	2	1	0	.	.	.	.	.	.	.	.	.
1869	3	3	3	0	.	.	2	1	2	2	1	2	2	2	3
1870	2	2	4	.	2	2	.	4	3	2	4	3	4	4	4
